sku	locations.la_qty	locations.sf_qty	locations.fl_qty	locations.ga_qty	locations.tx_qty	locations.nj_qty	locations.ny_qty	locations.la_warehouse_eta
10978W	123	0	3	6	2	0	5	NONE
10988W	101	0	4	0	3	2	0	NONE
BD00806EK	0	0	2	0	6	0	0	NONE
AC00905	44	0	0	0	0	0	0	NONE
AC00791	21	0	0	0	0	0	0	NONE
AC00792	22	4	0	0	0	0	0	NONE
AC00795	16	3	0	0	0	0	0	NONE
AC00856	29	0	0	0	0	0	0	NONE
LV00887	69	0	0	0	0	0	2	NONE
AC00906	32	0	0	0	0	0	0	NONE
AC00907	96	0	0	0	3	0	0	NONE
AC00908	18	0	0	0	3	0	0	NONE
AC00909	93	0	0	0	3	0	0	NONE
AC00910	18	0	0	0	3	0	0	NONE
AC00911	93	1	0	0	2	0	0	NONE
AC00912	10	0	0	0	1	0	0	NONE
AC00913	88	1	0	0	1	0	0	NONE
AC00914	12	1	0	0	2	0	0	NONE
AC00915	89	2	0	0	3	0	0	NONE
AC00916	87	0	0	0	2	0	0	NONE
AC00917	10	2	0	0	1	0	0	NONE
AC00918	6	0	2	0	2	0	0	NONE
AC00919	94	0	0	0	3	0	0	NONE
AC00920	95	0	0	0	3	0	0	NONE
AC00921	0	0	0	0	1	0	0	NONE
AC01071	0	0	0	0	0	0	0	NONE
AC01072	0	0	0	0	0	0	0	NONE
AC01137	0	0	0	0	0	0	0	NONE
AC01141	12	2	1	2	3	0	0	NONE
LV00821	0	0	0	0	0	0	0	NONE
AC00931	154	0	0	0	2	0	0	NONE
AC00932	172	1	0	0	2	0	2	NONE
AC00933	0	0	0	0	0	0	0	NONE
AC00935	177	0	0	0	3	0	0	NONE
AC00934	165	3	0	0	3	0	1	NONE
AC00936	0	0	0	0	0	0	0	NONE
AC00844	9	0	0	2	2	0	0	NONE
AC00891	0	2	2	0	3	0	0	NONE
AC00892	0	0	0	0	0	0	0	NONE
AC00893	6	0	0	0	3	0	0	NONE
AC00895	11	3	0	0	1	0	0	NONE
AC00896	0	0	0	0	0	0	0	NONE
AC00897	7	0	0	0	2	0	1	NONE
AC00899	212	2	0	0	1	0	2	NONE
AC00900	33	2	0	0	0	0	0	NONE
AC00901	22	4	0	0	0	0	0	NONE
AC00902	228	0	0	0	4	0	0	NONE
AC00903	36	0	0	1	2	0	0	NONE
AC00904	44	0	0	2	0	0	0	NONE
52120	6	1	0	10	5	1	6	NONE
57315	40	0	0	0	0	0	0	NONE
57320	0	1	0	1	0	0	2	NONE
57325	29	3	0	4	0	0	0	NONE
22425	0	0	0	0	2	0	0	NONE
81616	0	1	0	1	3	0	0	NONE
80432	24	3	0	0	3	1	0	NONE
80436	55	4	0	0	0	0	0	NONE
LV01402	6	0	0	0	0	0	0	NONE
LV01405	0	0	0	0	0	0	0	NONE
LV01157	0	0	0	0	0	0	0	2022-12-17
LV01399	0	0	0	0	0	0	0	NONE
LV01408	0	0	0	1	0	0	1	NONE
LV01407	0	0	0	0	0	0	0	NONE
LV01401	20	0	0	0	0	0	0	NONE
LV01404	0	0	0	0	0	0	0	NONE
LV01398	6	0	2	4	0	0	0	NONE
LV01156	0	0	0	0	0	0	0	2022-12-17
LV01067	59	2	2	0	0	0	0	NONE
LV01068	66	0	0	0	6	0	1	NONE
LV01406	0	0	0	0	0	0	2	NONE
LV01400	28	0	0	0	0	0	0	NONE
LV01403	0	0	0	0	0	0	0	NONE
LV01397	10	1	2	2	0	0	0	NONE
LV01155	0	0	0	0	0	0	0	2022-12-17
AC01164	51	0	0	0	0	0	0	NONE
AC01165	53	0	0	0	0	0	0	NONE
AC01166	29	0	0	0	0	0	0	NONE
BD01239	0	0	0	0	0	0	0	NONE
BD01246	0	0	0	0	0	0	0	NONE
BD01253	17	3	0	0	0	0	5	NONE
LV00825	163	0	2	2	0	0	0	NONE
LV00923	115	0	0	0	0	0	0	NONE
LV00924	79	0	0	0	2	0	0	NONE
LV01085	0	0	0	0	0	0	0	NONE
LV01087	0	0	0	0	0	0	0	NONE
AC01079	70	0	0	0	0	0	0	2022-12-19
AC01169	53	1	0	0	0	0	0	NONE
LV00749	42	0	0	0	0	0	0	NONE
LV00752	26	0	0	0	0	0	4	NONE
LV00813	7	0	0	0	0	1	0	NONE
LV00820	0	0	0	0	0	0	0	NONE
LV00860	0	0	0	0	2	0	0	NONE
LV00886	55	0	0	0	0	0	9	NONE
LV00890	0	0	0	0	0	0	0	NONE
LV01002	65	0	0	0	3	0	0	NONE
LV01053	10	0	0	0	0	0	0	NONE
LV01077	91	0	0	0	0	1	0	2022-12-19
LV01084	196	0	0	0	0	0	0	NONE
LV01136	0	0	0	0	0	0	0	NONE
LV01140	30	0	1	0	5	0	0	NONE
LV01146	78	0	0	0	0	0	0	NONE
LV01203	0	0	0	0	0	0	0	NONE
LV01214	0	0	0	0	0	0	0	NONE
LV01218	0	0	0	0	0	0	0	2022-12-17
LV01328	51	3	0	0	3	0	0	NONE
LV01333	51	0	0	0	2	1	2	NONE
LV00750	39	0	0	0	3	0	0	NONE
LV00753	31	0	0	0	0	0	0	NONE
LV01078	41	0	0	0	0	0	0	2022-12-19
LV01204	0	0	0	0	0	0	0	NONE
LV01216	0	0	0	0	0	0	0	NONE
LV01219	0	0	0	0	0	0	0	2022-12-17
LV01116	28	0	0	0	0	0	0	NONE
LV01121	26	0	0	2	0	0	0	NONE
LV01126	13	1	0	0	2	0	4	NONE
LV01147	74	0	0	0	0	0	0	NONE
LV01159	0	0	0	0	0	0	0	2022-12-17
AC00861	0	0	0	0	0	0	0	NONE
AC00862	0	0	0	0	0	0	1	NONE
AC00863	0	0	0	0	0	0	0	NONE
AC00759	169	0	2	0	2	0	0	NONE
AC00760	189	0	0	0	4	0	1	NONE
AC00787	198	0	0	0	0	0	0	NONE
AC01030	67	0	0	0	3	0	0	NONE
AC00761	70	0	2	2	5	0	0	NONE
AC00762	81	0	0	0	0	0	0	NONE
AC00763	79	0	0	0	6	0	0	NONE
AC00764	87	0	0	0	3	0	0	NONE
AC00765	83	0	0	0	3	0	0	NONE
AC00848	11	0	2	0	1	0	1	NONE
AC00849	22	1	0	0	2	0	0	NONE
AC00850	24	3	0	0	0	0	0	NONE
AC00851	26	0	0	0	0	0	0	NONE
AC00852	25	0	0	0	0	0	0	NONE
AC00853	37	0	0	0	0	0	0	NONE
AC00854	37	0	0	0	0	0	0	NONE
AC00855	35	0	0	0	0	0	0	NONE
AC01308	40	0	0	0	0	0	1	2022-12-23
AC01309	33	0	0	0	0	1	3	NONE
AC01310	45	0	0	0	0	0	3	NONE
AC01311	43	0	0	1	0	0	2	NONE
AC01312	27	0	0	0	0	0	2	NONE
AC01313	27	1	1	2	1	0	2	NONE
AC01314	30	0	1	1	0	0	0	2022-12-23
AC01315	34	0	0	1	0	0	2	2022-12-23
AC01316	35	1	0	0	0	0	2	NONE
AC01344	25	0	0	2	0	0	4	2022-12-23
AC01345	39	0	0	2	1	0	0	NONE
LV01105	0	0	2	0	0	0	0	NONE
LV01108	14	1	0	0	0	0	0	NONE
LV01024	0	0	0	0	0	0	0	NONE
LV01026	50	0	0	0	2	0	0	NONE
AC00857	1	0	0	0	1	0	1	NONE
AC00756	45	0	0	0	0	0	0	NONE
AC00757	41	0	0	0	0	0	0	NONE
AC00758	39	3	0	0	3	0	0	NONE
AC01031	34	0	0	0	0	0	0	NONE
AC01032	3	0	0	0	1	0	0	2022-12-29
AC01069	0	0	0	0	0	0	0	NONE
AC01070	0	0	0	0	0	0	0	NONE
AC00958	72	1	0	0	3	0	0	NONE
AC00959	93	0	0	0	2	0	0	NONE
AC00960	0	0	0	0	0	0	0	NONE
AC00961	72	0	1	0	5	0	0	NONE
AC01167	94	0	0	0	2	0	0	NONE
AC01168	90	0	0	0	1	0	0	NONE
AC00755	13	5	0	0	2	0	2	NONE
AC01173	0	0	0	0	0	0	0	NONE
AC01174	0	0	0	0	0	0	0	NONE
AC01175	0	0	0	0	0	0	0	NONE
AC00739	82	4	0	0	3	0	0	NONE
AC00734	96	0	0	0	0	0	0	NONE
AC00735	89	3	0	0	1	0	0	NONE
AC00736	90	3	0	0	0	0	0	NONE
AC00737	90	3	0	0	0	0	0	NONE
AC00738	89	2	0	0	2	0	0	NONE
AC00894	35	0	0	0	0	0	0	NONE
AC00898	15	2	0	0	3	1	0	NONE
AC00840	87	0	0	2	3	0	0	NONE
AC00841	87	0	1	0	0	0	3	NONE
BD01289CK	0	0	0	0	0	0	0	NONE
BD01321CK	8	0	0	0	0	0	0	NONE
BD01334CK	8	0	0	0	0	0	0	NONE
BD01337CK	3	1	0	0	0	0	0	NONE
BD01352CK	9	0	0	0	0	0	0	NONE
BD00954	64	2	0	0	0	0	0	NONE
BD00955	64	0	1	0	0	0	0	NONE
BD01269	37	0	0	0	0	0	0	NONE
BD00956EK	0	0	0	0	0	0	0	NONE
BD00962EK	0	0	0	0	0	0	0	NONE
BD00964EK	0	0	0	0	0	0	0	NONE
BD00972EK	36	1	0	0	0	0	0	NONE
BD00974EK	31	0	2	0	0	0	0	NONE
BD01033EK	65	0	2	0	2	0	0	NONE
BD01039EK	32	0	2	0	1	0	0	NONE
BD01061EK	7	1	0	0	0	0	0	NONE
BD01182EK	0	0	0	0	0	0	0	NONE
BD01234EK	0	0	0	0	0	0	0	NONE
BD01241EK	0	0	0	0	0	0	0	NONE
BD01248EK	22	0	0	0	0	0	5	NONE
BD01271EK	14	0	0	0	0	0	0	NONE
BD01272EK	8	1	0	0	0	0	0	NONE
BD01290EK	0	0	0	0	0	0	0	NONE
BD01322EK	10	1	0	0	0	0	0	NONE
BD01335EK	6	1	0	0	0	1	0	NONE
BD01338EK	0	1	0	0	1	0	0	NONE
BD01353EK	20	0	0	0	0	0	0	NONE
BD00966EK	0	0	1	0	0	0	0	NONE
BD01278F	0	0	0	0	0	0	0	NONE
BD01411F	0	0	0	0	0	0	0	NONE
BD00957Q	0	0	0	0	0	0	0	NONE
BD00963Q	0	0	0	0	0	0	0	NONE
BD00965Q	0	0	0	0	0	0	0	NONE
BD00973Q	39	0	0	1	0	0	0	NONE
BD00975Q	33	0	0	0	0	1	0	NONE
BD01034Q	32	2	4	2	4	0	0	NONE
BD01040Q	26	6	2	0	2	0	0	NONE
BD01176Q	20	1	0	0	0	0	0	NONE
BD01181Q	15	0	0	0	0	0	0	NONE
BD01183Q	0	0	0	0	0	0	0	NONE
BD01291Q	0	0	0	0	0	0	0	NONE
BD01323Q	8	1	0	0	1	0	0	NONE
BD01336Q	14	1	0	0	0	0	0	NONE
BD01339Q	15	0	0	0	0	0	0	NONE
BD01354Q	0	0	0	0	0	0	0	NONE
BD01062Q	9	3	1	0	0	0	0	NONE
BD00967Q	12	0	0	0	2	0	0	NONE
BD01150	49	0	0	0	0	0	0	NONE
BD01279T	0	0	0	0	0	0	0	NONE
BD01287T	99	1	0	0	0	0	0	NONE
BD01412T	0	0	0	0	0	0	0	NONE
BD01149	0	0	0	0	0	0	0	NONE
BD01038	93	1	2	1	5	0	2	2022-12-29
BD01044	80	0	0	0	0	0	0	NONE
BD01066	5	2	1	0	0	0	0	2022-12-23
BD01180	48	2	0	0	0	0	0	NONE
BD01187	0	0	0	0	0	0	0	NONE
BD01238	0	0	0	0	0	0	0	NONE
BD01245	0	0	0	0	0	0	0	NONE
BD01252	19	0	0	0	0	0	5	NONE
BD01343	42	0	0	1	1	0	0	NONE
BD01282	0	0	0	0	0	0	0	NONE
BD01037	83	0	3	1	2	0	1	2022-12-29
BD01043	49	0	2	0	0	0	0	NONE
BD01065	5	3	0	0	0	0	0	2022-12-23
BD01179	45	2	0	0	2	0	0	NONE
BD01186	0	0	0	0	0	0	0	NONE
BD01237	0	0	0	0	0	0	0	NONE
BD01244	0	0	0	0	0	0	0	NONE
BD01251	21	0	0	0	0	0	4	NONE
BD01342	38	1	0	0	2	1	1	NONE
BD01281	0	0	0	0	0	0	0	NONE
BD01036	78	0	3	1	2	0	0	2022-12-29
BD01042	83	0	2	0	0	0	0	NONE
BD01064	5	3	0	0	0	0	0	2022-12-23
BD01178	53	4	1	0	3	0	0	NONE
BD01185	0	0	0	0	0	0	0	NONE
BD01236	0	0	0	0	0	0	0	NONE
BD01243	0	0	0	0	0	0	0	NONE
BD01250	42	0	0	0	0	0	10	2022-12-17
BD01341	37	0	1	0	2	1	0	NONE
BD01283	0	0	0	0	0	0	0	NONE
LV01215	0	0	0	0	0	0	0	NONE
AC00842	53	0	2	0	1	0	0	NONE
AC00843	93	0	0	0	0	0	0	NONE
BD01035	142	0	2	1	0	0	2	2022-12-29
BD01041	105	0	1	0	6	0	0	NONE
BD01063	31	6	1	0	0	1	0	2022-12-23
BD01177	160	3	0	0	0	0	0	NONE
BD01184	0	0	0	0	0	0	0	NONE
BD01235	0	0	0	0	0	0	0	NONE
BD01242	0	0	0	0	0	0	0	NONE
BD01249	44	0	0	0	0	0	11	NONE
BD01340	59	1	0	0	2	2	0	NONE
BD01280	0	0	0	0	0	0	0	NONE
30738	107	0	0	2	3	0	0	NONE
DN01019	0	0	0	0	0	1	0	NONE
DN01060	50	0	0	0	0	0	0	NONE
AC01081	37	0	0	0	0	0	0	2022-12-19
DN01200	0	0	0	0	0	0	0	NONE
DN01211	0	0	0	0	0	0	0	NONE
DN01232	0	0	0	0	0	0	0	NONE
DN01223	26	1	0	0	0	0	0	NONE
DN01350	17	1	0	0	0	0	0	NONE
DN01360	10	0	1	0	0	0	0	NONE
DN01365	0	0	0	0	0	0	0	NONE
DN01371	16	0	0	0	0	0	0	NONE
DN00982	63	1	0	0	2	0	0	NONE
DN00704	4	0	1	0	0	0	0	NONE
DN00818	37	2	0	3	0	0	0	NONE
DN00986	0	0	0	0	0	0	0	NONE
DN00817	0	0	0	5	0	0	0	NONE
DN00985	0	0	0	0	0	0	0	NONE
DN00952	72	3	1	3	1	0	0	NONE
DN01220	0	0	0	0	0	0	0	NONE
DN01199	0	0	0	0	0	0	0	NONE
DN01210	0	0	0	0	0	0	0	NONE
DN01231	19	0	0	0	0	0	4	2022-12-17
DN01390	32	0	2	0	0	0	5	NONE
DN01393	36	0	0	0	3	0	1	NONE
DN01349	21	3	1	0	0	0	0	NONE
DN01359	43	0	1	1	0	0	0	NONE
DN01364	0	0	0	0	0	0	0	NONE
DN01370	29	0	0	0	0	0	0	NONE
DN00951	104	0	3	4	0	0	0	NONE
DN00733	123	0	3	0	0	0	0	NONE
DN00815	83	3	14	3	0	0	0	NONE
DN00925	19	0	0	0	0	0	0	NONE
DN00926	50	4	0	2	1	1	2	NONE
DN00927	50	0	0	3	0	0	0	NONE
DN00928	6	3	4	0	4	0	2	NONE
DN00929	30	0	0	3	4	0	0	NONE
DN00930	26	3	5	3	2	0	0	NONE
DN00981	198	7	0	2	9	0	0	NONE
DN01029	121	10	0	0	6	0	0	NONE
DN01058	128	0	0	2	0	0	0	NONE
DN01190	14	0	0	0	7	0	4	NONE
DN01192	42	0	0	0	0	0	0	NONE
DN01259	234	11	6	6	8	0	0	2022-12-29
DN00703	294	0	0	6	0	0	0	NONE
DN01198	0	0	0	0	0	0	0	NONE
DN01209	0	0	0	0	0	0	0	NONE
DN01230	58	0	0	0	0	0	13	2022-12-17
DN01389	54	0	3	0	0	0	25	NONE
DN01392	83	0	0	0	3	0	2	NONE
DN01347	31	8	0	0	1	0	0	NONE
DN01348	66	1	3	0	1	0	3	NONE
DN01358	97	0	2	0	0	0	0	2022-12-29
DN01363	0	0	0	0	0	0	0	NONE
DN01369	69	0	0	0	0	0	0	NONE
DN00950	29	0	1	1	0	0	0	NONE
DN00953	13	1	0	1	0	0	0	NONE
AC00425	12	1	0	0	0	0	1	NONE
DN00816	23	0	5	0	0	0	0	NONE
DN01027	65	0	0	0	0	0	0	NONE
DN01059	49	0	0	0	0	0	0	NONE
DN01260	19	0	1	0	4	0	3	NONE
DN01262	0	0	0	0	0	0	0	2022-12-29
DN00983	65	3	0	1	2	0	0	NONE
DN01133	21	1	1	0	0	0	0	NONE
DN01201	0	0	0	0	0	0	0	NONE
DN01212	0	0	0	0	0	0	0	NONE
DN01233	21	0	0	0	0	0	6	NONE
AC00754	43	0	0	0	0	0	0	NONE
AC01082	35	0	0	0	0	0	0	2022-12-19
DN00715	29	1	0	0	0	0	0	NONE
DN00717	30	0	2	2	0	0	3	NONE
DN00718	46	0	0	0	0	0	3	NONE
DN00719	0	0	0	0	0	0	0	NONE
DN00720	26	1	3	1	0	0	0	NONE
DN00721	0	0	0	0	0	0	0	NONE
DN00722	30	0	1	2	4	0	0	NONE
DN00732	31	2	5	0	0	0	0	NONE
DN00814	9	0	0	0	0	0	0	NONE
DN00980	61	1	0	0	3	0	0	NONE
DN01028	115	3	0	0	2	0	0	NONE
DN01057	47	0	0	0	0	0	0	NONE
DN01188	6	1	0	0	0	0	0	NONE
DN01189	1	0	0	0	1	0	0	NONE
DN01191	19	0	0	0	0	0	0	NONE
DN01258	7	1	4	1	0	0	2	NONE
DN01261	58	0	0	0	0	0	0	NONE
DN00984	13	2	0	0	1	0	0	NONE
DN00702	19	2	0	2	0	0	0	NONE
DN01356	20	0	0	0	0	0	0	NONE
DN01361	0	0	0	0	0	0	0	NONE
DN01367	19	0	0	0	0	0	0	NONE
DN01388	20	0	0	0	0	0	1	NONE
DN01391	23	0	0	0	2	0	0	NONE
DN01197	0	0	0	0	0	0	0	NONE
DN01208	0	0	0	0	0	0	0	NONE
DN01229	20	0	0	0	0	0	6	NONE
DN01346	0	0	0	0	0	0	0	NONE
DN01351	0	1	0	0	0	0	0	NONE
DN01357	14	0	1	0	0	0	0	NONE
DN01362	0	0	0	0	0	0	0	NONE
DN01368	11	0	0	0	0	0	0	NONE
DN01222	17	0	1	0	0	0	0	NONE
BD01416	0	0	0	0	0	0	0	NONE
OF00987	141	0	0	0	0	0	0	NONE
OF00988	163	0	0	0	0	0	10	NONE
OF00989	175	0	0	0	0	0	0	NONE
OF00990	173	0	0	0	0	0	3	NONE
OF00991	96	0	0	0	0	0	0	NONE
OF00992	160	0	0	0	0	0	0	NONE
OF00993	186	0	0	0	0	0	0	NONE
OF00994	197	0	0	0	0	0	0	NONE
OF00995	0	0	0	0	0	0	0	NONE
OF00996	0	0	0	0	0	0	0	NONE
LV00748	44	0	0	0	0	0	0	NONE
LV00751	32	0	0	0	0	0	3	NONE
LV00796	10	0	1	0	3	0	0	NONE
LV00797	39	0	0	0	2	1	0	NONE
LV00812	2	0	1	0	0	1	0	NONE
LV00819	0	0	0	0	0	0	0	NONE
LV00859	0	0	0	0	2	0	0	NONE
LV01001	67	0	0	0	0	0	3	NONE
LV01052	14	0	0	0	0	0	0	NONE
LV01115	25	1	0	0	1	0	0	NONE
LV01120	24	0	0	2	1	0	0	NONE
LV01125	17	0	0	0	1	0	1	NONE
LV01135	0	0	0	0	0	0	0	NONE
LV01139	35	3	1	0	0	0	0	NONE
LV01145	72	0	0	0	0	0	0	NONE
LV01202	0	0	0	0	0	0	0	NONE
LV01213	0	0	0	0	0	0	0	NONE
LV01217	0	0	0	0	0	0	0	2022-12-17
LV01327	23	1	0	0	2	0	0	NONE
LV01332	22	0	0	0	1	0	1	NONE
LV01088	94	0	0	0	0	0	2	NONE
LV01076	65	0	0	0	0	1	0	2022-12-19
LV01083	191	0	0	0	2	0	0	NONE
LV00747	0	0	0	0	2	0	3	NONE
LV00788	28	0	0	0	0	0	0	NONE
LV00828	0	0	0	0	0	0	0	NONE
LV00830	0	0	0	0	0	0	0	NONE
LV00832	0	0	0	0	0	0	0	NONE
LV00885	35	2	0	0	0	0	1	NONE
LV00889	0	0	0	0	0	0	0	NONE
LV01158	0	0	0	0	0	0	0	2022-12-17
LV00997	34	0	0	0	1	0	0	NONE
LV01297	15	0	0	0	0	0	0	NONE
LV01300	19	0	0	0	0	0	0	NONE
LV00938	7	0	0	0	0	0	0	NONE
LV00941	8	1	0	0	0	0	0	NONE
LV01285	25	0	0	0	2	0	0	NONE
LV01050	15	0	0	0	0	0	0	NONE
LV01128	0	0	0	0	0	0	0	NONE
LV01131	41	0	0	0	0	0	0	NONE
LV00810	9	0	1	0	0	1	0	NONE
LV01046	8	0	0	1	0	0	0	NONE
LV01274	17	0	1	0	0	0	0	NONE
LV01325	25	1	0	0	2	0	0	NONE
LV01118	28	0	0	1	0	0	0	NONE
LV01330	26	0	0	0	0	1	1	NONE
LV00944	8	2	0	0	0	0	0	NONE
LV00947	6	1	0	0	0	0	1	NONE
LV01113	25	2	0	0	0	0	1	NONE
LV01123	20	0	0	0	1	0	3	NONE
LV01194	0	0	0	0	0	0	0	NONE
LV01206	0	0	0	0	0	0	0	NONE
LV01225	0	0	0	0	0	0	0	NONE
LV01395	23	0	0	0	4	0	0	NONE
LV01286	20	0	0	0	0	0	0	NONE
LV01103	24	3	6	0	0	0	0	NONE
LV01106	37	4	0	0	0	0	0	NONE
LV01048	0	0	0	0	0	0	0	NONE
LV01160	38	0	0	0	0	0	1	NONE
LV01161	30	0	0	0	0	0	0	NONE
LV01054	0	0	0	0	0	0	0	NONE
LV01023	0	0	0	0	0	0	0	NONE
LV01025	47	0	0	0	2	0	0	NONE
LV00968	0	0	0	0	0	0	0	NONE
LV00969	0	0	0	0	0	0	0	NONE
LV00970	0	0	0	0	0	0	0	NONE
LV00971	0	0	0	0	0	0	0	NONE
LV01104	0	0	5	0	0	0	0	NONE
LV01107	27	3	0	0	0	0	0	NONE
LV00939	2	0	0	0	0	0	0	NONE
LV00942	10	0	0	0	0	0	0	NONE
LV01298	15	0	0	0	0	0	0	NONE
LV01301	14	0	0	0	0	0	0	NONE
LV01119	27	0	0	1	0	0	0	NONE
LV01124	21	0	0	0	0	0	3	NONE
LV01195	0	0	0	0	0	0	0	NONE
LV01207	0	0	0	0	0	0	0	NONE
LV01226	0	0	0	0	0	0	0	2022-12-17
LV01331	24	0	0	0	0	1	1	NONE
LV01396	29	0	0	0	0	0	0	NONE
LV01114	22	0	0	0	0	0	1	NONE
LV00811	17	0	1	0	0	0	0	NONE
LV00945	6	2	0	0	0	0	0	NONE
LV00948	6	1	0	0	0	0	1	NONE
LV01047	6	2	0	0	0	0	0	NONE
LV01051	15	0	0	0	0	0	0	NONE
LV01129	0	0	0	0	0	0	0	NONE
LV01132	35	1	0	0	0	0	0	NONE
LV01163	0	0	0	0	0	0	0	NONE
LV01275	19	0	1	0	0	0	0	NONE
LV01326	23	1	0	2	2	0	0	NONE
LV00826	137	5	2	0	0	0	0	NONE
LV01292	8	1	0	0	0	0	0	NONE
LV01293	9	1	0	0	0	0	0	NONE
LV01294	11	1	0	0	0	0	0	NONE
LV01295	11	1	0	0	0	0	0	NONE
LV00937	0	0	0	0	0	0	0	NONE
LV00940	4	1	0	0	0	0	2	NONE
LV01018	15	0	0	0	0	0	0	NONE
LV01020	15	0	0	0	0	0	0	NONE
LV01021	16	0	0	0	0	0	0	NONE
LV01296	24	0	0	0	0	0	0	NONE
LV01299	26	0	0	0	0	0	0	NONE
LV01284	24	0	0	0	0	0	0	NONE
LV01127	0	0	0	0	0	0	0	NONE
LV01130	38	0	0	0	1	0	0	NONE
LV01049	15	0	0	0	0	0	0	NONE
LV01273	16	0	1	0	0	0	0	NONE
LV00809	7	2	0	0	0	1	0	NONE
LV00943	8	2	0	0	0	0	0	NONE
LV00946	5	1	0	0	0	0	0	NONE
LV01045	0	1	0	1	0	0	0	NONE
LV01117	26	0	0	1	0	0	0	NONE
LV01324	22	1	0	2	1	0	0	NONE
LV01329	21	2	0	0	0	1	1	NONE
LV01122	18	0	0	0	1	0	1	NONE
LV01193	0	0	0	0	0	0	0	NONE
LV01205	0	0	0	0	0	0	0	NONE
LV01224	0	0	0	0	0	0	0	NONE
LV01394	25	0	0	0	5	0	0	NONE
LV01112	21	1	0	0	0	0	1	NONE
LV01022	14	0	0	0	0	0	0	NONE
LV01017	0	0	0	0	0	0	0	NONE
LV00823	104	5	0	0	0	0	0	NONE
LV00824	56	3	0	0	0	0	0	NONE
LV00343	0	0	0	0	0	0	0	NONE
LV01355	0	0	0	0	0	0	0	NONE
LV01366	0	0	0	0	0	0	0	NONE
LV01144	72	0	1	0	0	0	0	NONE
LV01317	12	0	0	0	0	0	0	2022-12-20
LV00789	0	2	0	0	0	0	0	NONE
LV00790	7	0	0	0	0	0	0	NONE
LV00793	19	0	0	0	1	0	0	NONE
LV00794	9	2	0	0	1	0	0	NONE
LV00822	0	0	0	0	0	0	0	NONE
LV00858	37	1	0	0	1	0	0	NONE
LV00888	64	6	0	0	1	0	0	NONE
LV00998	61	1	0	0	1	0	0	NONE
LV01000	48	3	0	0	6	0	0	NONE
LV01073	0	0	0	0	0	0	0	NONE
LV01074	0	0	0	0	0	0	0	NONE
LV01075	0	0	0	0	0	0	0	NONE
LV01080	55	1	2	0	0	0	0	2022-12-19
LV01102	61	0	0	0	0	0	0	NONE
LV01134	0	0	0	0	0	0	0	NONE
LV01138	7	0	0	0	0	0	0	NONE
LV01142	66	0	2	0	0	0	3	NONE
LV01143	72	0	2	0	0	0	0	NONE
LV01413	0	0	0	0	0	0	0	2022-12-29
LV01414	0	0	0	0	0	0	0	NONE
LV00999	32	3	1	0	0	0	0	NONE
OT01090	5	3	1	0	0	0	0	NONE
OT01091	4	0	0	2	1	0	0	NONE
OT01095	7	0	3	0	0	0	0	NONE
OT01092	19	0	0	0	2	0	0	NONE
OT01098	41	3	0	0	0	0	0	NONE
OT01099	35	0	2	0	0	0	0	NONE
OT01093	64	3	0	0	0	0	0	NONE
OT01094	63	3	0	0	0	0	0	NONE
BD01410	244	0	0	1	0	0	0	NONE
BD01288	108	0	0	0	0	0	0	NONE
BD01415	0	0	0	0	0	0	0	NONE
BD01409	145	0	2	1	2	0	1	NONE
BD01375	227	1	0	0	1	0	0	NONE
BD01374	0	0	0	0	0	0	0	NONE
BD00864	117	1	4	0	1	0	0	NONE
BD00865	138	3	0	0	3	0	0	NONE
BD01372	175	0	0	0	0	0	1	NONE
60802	117	4	5	0	10	0	60	NONE
60803	59	2	2	0	3	0	20	NONE
39044	0	0	1	0	0	0	0	NONE
30463BU	0	0	0	2	0	0	0	NONE
50746	1	0	0	0	0	0	0	NONE
50818	10	1	0	1	2	0	0	NONE
90546	0	0	0	0	0	0	0	NONE
39154	7	0	0	1	0	0	0	NONE
96461	0	0	0	0	0	0	0	NONE
96460	0	0	0	0	0	0	0	NONE
00738-TRN	16	0	1	1	3	1	3	NONE
97877	0	0	0	0	0	0	0	NONE
50203	6	0	0	2	3	0	0	NONE
96457	0	0	0	0	0	0	0	NONE
96458	0	0	0	0	0	0	0	NONE
81530	2	0	0	0	0	0	0	NONE
28850Q	0	0	0	0	1	0	0	NONE
82267	0	0	0	2	0	0	0	NONE
92054	4	2	0	0	0	0	0	NONE
80451	1	1	0	0	0	0	0	NONE
DN01455	0	0	0	0	0	0	0	NONE
DN01454	0	0	0	0	0	0	0	NONE
54405	0	0	0	0	0	0	0	NONE
80337	2	0	0	0	0	0	0	NONE
40238	7	0	0	0	0	0	0	NONE
72550	5	0	0	0	0	0	0	NONE
59052	0	1	0	1	2	0	0	NONE
51232	5	0	0	0	0	0	0	NONE
59952	7	0	0	0	0	0	0	NONE
26927EK	87	1	1	2	1	0	1	NONE
29300	4	0	0	0	0	0	0	NONE
LV00922	77	0	0	2	0	0	0	NONE
15093B	4	0	0	0	0	0	0	NONE
60804	9	0	2	0	0	0	3	NONE
51307	5	0	0	0	0	0	0	NONE
80985	1	0	0	0	0	0	0	NONE
LV00805	11	0	0	0	1	0	0	NONE
LV00800	11	0	0	0	1	0	0	NONE
LV00802	9	1	0	0	0	0	0	NONE
LV00801	27	0	0	0	0	0	0	NONE
LV00804	12	0	0	0	1	0	0	NONE
LV00807	12	2	0	0	0	0	0	NONE
