Catalog Year	Catalog Page	 Item#	D E S C R I P T I O N	2022   EAST PETE PRICE 	1SET/#CTN	#PC/CTN	Ctn GW (lbs)	Carton CUFT	Collection Name
2022	249	BD00440	NIGHTSTAND W/USB PORT & ELECTRIC LOCK	 $ 499.40 		1	51	6.05	Doris
2022	69	BD00451EK	EASTERN KING BED	 $ 2,893.00 	3		442	68.43	Seville
2022	69	BD00452	NIGHTSTAND	 $ 749.10 		1	127	14.28	Seville
2022	69	BD00453	MIRROR	 $ 473.00 		1	42	6.04	Seville
2022	69	BD00454	DRESSER	 $ 1,890.90 		1	299	45.67	Seville
2022	69	BD00455	CHEST	 $ 1,507.00 		1	289	43.53	Seville
2022	69	BD00456	BENCH	 $ 1,130.80 		1	150	32.17	Seville
2022	67	BD00461EK	EASTERN KING BED	 $ 3,095.40 	3		490	85.77	Vatican
2022	67	BD00462	NIGHTSTAND	 $ 779.90 		1	119	15.37	Vatican
2022	67	BD00463	MIRROR	 $ 578.60 		1	49	10.44	Vatican
2022	67	BD00464	DRESSER	 $ 2,020.70 		1	335	49.65	Vatican
2022	67	BD00465	CHEST	 $ 1,520.20 		1	276	41.83	Vatican
2022	67	BD00466	BENCH	 $ 1,520.20 		1	171	49.29	Vatican
2022	71	BD00471EK	EASTERN KING BED	 $ 2,924.90 	3		475	76.91	Constantine
2022	71	BD00472	NIGHTSTAND	 $ 717.20 		1	105	15.37	Constantine
2022	71	BD00473	MIRROR	 $ 517.00 		1	43	10.06	Constantine
2022	71	BD00474	DRESSER	 $ 1,923.90 		1	272	48.52	Constantine
2022	71	BD00475	CHEST	 $ 1,585.10 		1	272	52.24	Constantine
2022	71	BD00476	BENCH	 $ 971.30 		1	160	26.6	Constantine
2022	350	BD00493	NAVY BLUE T&F BUNK BED	 $ 711.70 	4		237	20.9	Farah
2022	289	BD00494	CHOCOLATE TWIN BED	 $ 207.90 	2		68	5.65	Bungalow
2022	178	BD00542Q	QUEEN BED WITH STORAGE	 $ 474.10 	2		238	11.21	Hestia
2022	178	BD00544	MIRROR	 $ 86.90 		1	30	2.38	Hestia
2022	179	BD00545Q	QUEEN BED WITH STORAGE	 $ 391.60 	2		228	9.84	Eos
2022	179	BD00547	MIRROR	 $ 86.90 		1	30	2.38	Eos
2022	180	BD00548Q	QUEEN BED WITH STORAGE	 $ 393.80 	2		228	9.99	Perse
2022	181	BD00550	MIRROR	 $ 86.90 		1	30	2.38	Perse
2022	249	BD00556	NIGHTSTAND W/USB PORT & ELECTRIC LOCK	 $ 563.20 		1	51	6.05	Doris
2022	249	BD00557	NIGHTSTAND W/USB PORT & ELECTRIC LOCK	 $ 480.70 		1	35	5.56	Metis
2022	204	BD00558EK	GRAY EASTERN KING BED	 $ 1,556.50 	3		210	36.12	Metis
2022	204	BD00559Q	GRAY QUEEN BED	 $ 1,483.90 	3		202	31.89	Metis
2022	205	BD00560EK	PINK EASTERN KING BED	 $ 1,556.50 	3		210	36.12	Metis
2022	205	BD00561Q	PINK QUEEN BED	 $ 1,483.90 	3		202	31.89	Metis
2022	202	BD00562EK	GRAY EASTERN KING BED	 $ 1,721.50 	3		226	38.92	Doris
2022	202	BD00563Q	GRAY QUEEN BED	 $ 1,679.70 	3		201	33.81	Doris
2022	203	BD00564EK	WHITE EASTERN KING BED	 $ 1,721.50 	3		226	38.92	Doris
2022	203	BD00565Q	WHITE QUEEN BED	 $ 1,679.70 	3		201	33.81	Doris
2022	183	BD00571Q	QUEEN BED	 $ 150.70 		1	67	3.91	Valdemar
2022	351	BD00577	SKY BLUE T&T BUNK BED	 $ 595.10 	4		268	11.67	Neptune
2022	120	BD00583EK	EASTERN KING BED	 $ 1,145.10 	3		308	38.06	Varian Ii
2022	120	BD00584Q	QUEEN BED	 $ 985.60 	3		256	28.71	Varian Ii
2022	120	BD00585	NIGHTSTAND	 $ 358.60 		1	99	12.81	Varian Ii
2022	121	BD00586	MIRROR	 $ 212.30 		1	60	7.05	Varian Ii
2022	121	BD00587	DRESSER	 $ 940.50 		1	229	36.86	Varian Ii
2022	121	BD00588	CHEST	 $ 886.60 		1	196	34.89	Varian Ii
2022	121	BD00589	BENCH	 $ 248.60 		1	46	4.43	Varian Ii
2022	102	BD00601CK	CAL.KING BED	 $ 2,128.50 	3		311	84.2	Ausonia
2022	102	BD00602EK	EASTERN KING BED	 $ 2,128.50 	3		357	83.32	Ausonia
2022	102	BD00603Q	QUEEN BED HB&FB	 $ 1,820.50 	3		46	69.02	Ausonia
2022	102	BD00604	NIGHTSTAND	 $ 418.00 		1	128	13.23	Ausonia
2022	102	BD00605	MIRROR	 $ 235.40 		1	55	5.78	Ausonia
2022	102	BD00606	DRESSER	 $ 1,197.90 		1	280	43.39	Ausonia
2022	102	BD00607	CHEST	 $ 942.70 		1	254	33.61	Ausonia
2022	309	BD00612	T&T BUNK BED	 $ 707.30 	2		183	14	Cedro
2022	306	BD00613	T&T BUNK BED	 $ 781.00 	2		242	25.95	Estevon
2022	307	BD00614	DRESSER	 $ 675.40 		1	202	30.67	Estevon
2022	308	BD00615Q	QUEEEN BED	 $ 446.60 	2		143	15.8	Celerina
2022	308	BD00616	TWIN LOFT BED	 $ 570.90 		1	132	12.01	Celerina
2022	308	BD00617	CHEST	 $ 565.40 		1	141	25.56	Celerina
2022	221	BD00644Q	QUEEN BED W/LED	 $ 311.30 		1	108	8.41	Casilda
2022	221	BD00645	NIGHTSTAND	 $ 144.10 		1	44	6.92	Casilda
2022	221	BD00646	MIRROR	 $ 71.50 		1	33	3.21	Casilda
2022	221	BD00647	DRESSER	 $ 423.50 		1	132	23.68	Casilda
2022	221	BD00648	CHEST	 $ 348.70 		1	108	19.44	Casilda
2022	288	BD00649T	TWIN BED	 $ 382.80 	3		0	12.16	Iolanda
2022	288	BD00650	NIGHTSTAND	 $ 137.50 		1	0	5.96	Iolanda
2022	288	BD00651	CHEST	 $ 424.60 		1	0	18.5	Iolanda
2022	288	BD00652	DRESSER	 $ 361.90 		1	0	14.09	Iolanda
2022	115	BD00658CK	CAL.KING BED	 $ 860.20 	3		0	25.88	Katia
2022	115	BD00659EK	EASTERN KING BED	 $ 860.20 	3		46	24.71	Katia
2022	115	BD00660Q	QUEEN BED	 $ 734.80 	3		48	20.6	Katia
2022	115	BD00661	NIGHTSTAND	 $ 305.80 		1	93	9.69	Katia
2022	115	BD00662	MIRROR	 $ 215.60 		1	66	4.79	Katia
2022	115	BD00663	DRESSER	 $ 931.70 		1	254	34.26	Katia
2022	115	BD00664	CHEST	 $ 820.60 		1	209	30.11	Katia
2022	73	BD00671EK	EASTERN KING BED	 $ 3,218.60 	3		459	76.87	Vanaheim
2022	73	BD00672	NIGHTSTAND	 $ 852.50 		1	135	18.74	Vanaheim
2022	73	BD00673	MIRROR	 $ 696.30 		1	63	12.71	Vanaheim
2022	73	BD00674	VANITY DESK	 $ 2,234.10 	3		369	52.16	Vanaheim
2022	73	BD00675	VANITY STOOL	 $ 545.60 		1	59	1.75	Vanaheim
2022	73	BD00676	CHEST	 $ 1,801.80 		1	290	52.58	Vanaheim
2022	73	BD00677	BENCH	 $ 2,373.80 		1	207	94.41	Vanaheim
2022	75	BD00683EK	EASTERN KING BED	 $ 3,116.30 	3		463	66.72	Valkyrie
2022	75	BD00684	NIGHTSTAND	 $ 949.30 		1	164	21.38	Valkyrie
2022	75	BD00685	MIRROR	 $ 752.40 		1	132	16.75	Valkyrie
2022	75	BD00686	DRESSER	 $ 2,355.10 		1	349	55.77	Valkyrie
2022	75	BD00687	CHEST	 $ 1,787.50 		1	336	48.61	Valkyrie
2022	75	BD00688	BENCH	 $ 1,607.10 		1	164	48.43	Valkyrie
2022	117	BD00693CK	CAL.KING BED	 $ 1,192.40 	3		251	32.28	Roselyne
2022	117	BD00694EK	EASTERN KING BED	 $ 1,192.40 	3		242	31.95	Roselyne
2022	117	BD00695Q	QUEEN BED	 $ 980.10 	3		211	26.29	Roselyne
2022	117	BD00696	NIGHTSTAND	 $ 365.20 		1	85	10.55	Roselyne
2022	117	BD00697	MIRROR	 $ 184.80 		1	62	5.35	Roselyne
2022	117	BD00698	DRESSER	 $ 845.90 		1	187	29.34	Roselyne
2022	117	BD00699	CHEST	 $ 724.90 		1	163	25.91	Roselyne
2022	323	BD00705	T&T BUNK BED	 $ 708.40 	3		217	22.9	Solenne
2022	353	BD00768	TWIN LOFT BED	 $ 212.30 		1	80	5.55	Gaston Ii
2022	221	BD00806EK	EASTERN KING BED W/LED	 $ 380.60 		1	130	13.76	Casilda
2022	349	BD00864	GRAY T/T BUNK BED	 $ 344.30 	2		117	9.38	Homestead
2022	349	BD00865	DARK BLUE T/T BUNK BED	 $ 344.30 	2		117	9.38	Homestead
2022	272	BD00954	DAYBED	 $ 500.50 	2		208	18.11	Danyl
2022	272	BD00955	DAYBED	 $ 486.20 	2		212	18.22	Ebbo
2022	213	BD00956EK	EASTERN KING BED	 $ 427.90 	2		140	17.74	Faiz
2022	213	BD00957Q	QUEEN BED	 $ 375.10 	2		131	15.11	Faiz
2022	212	BD00962EK	EASTERN KING BED	 $ 504.90 	2		142	17.52	Edzia
2022	212	BD00963Q	QUEEN BED	 $ 451.00 	2		134	15.31	Edzia
2022	214	BD00964EK	EASTERN KING BED	 $ 704.00 	2		172	23.89	Fabrice
2022	214	BD00965Q	QUEEN BED	 $ 620.40 	2		158	20.51	Fabrice
2022	215	BD00966EK	EASTERN KING BED	 $ 1,295.80 	2		298	45.31	Gaiva
2022	215	BD00967Q	QUEEN BED	 $ 1,175.90 	2		267	38.33	Gaiva
2022	211	BD00972EK	BLUE EASTERN KING BED	 $ 873.40 	2		203	32.38	Damazy
2022	211	BD00973Q	BLUE QUEEN BED	 $ 777.70 	2		158	27.42	Damazy
2022	210	BD00974EK	BLACK EASTERN KING BED	 $ 873.40 	2		203	32.38	Damazy
2022	210	BD00975Q	BLACK QUEEN BED	 $ 777.70 	2		158	27.42	Damazy
2022	136	BD01033EK	WHITE EK BED	 $ 628.10 	2		225	11.96	Gaines
2022	136	BD01034Q	WHITE QUEEN BED	 $ 580.80 	2		187	10.61	Gaines
2022	137	BD01035	NIGHTSTAND	 $ 137.50 		1	50	2.24	Gaines
2022	136	BD01036	MIRROR	 $ 125.40 		1	30	1.62	Gaines
2022	136	BD01037	DRESSER	 $ 366.30 		1	155	6.03	Gaines
2022	136	BD01038	CHEST	 $ 363.00 		1	130	5.09	Gaines
2022	137	BD01039EK	GRAY EK BED	 $ 628.10 	2		225	11.96	Gaines
2022	137	BD01040Q	GRAY QUEEN BED	 $ 580.80 	2		187	10.61	Gaines
2022	137	BD01041	NIGHTSTAND	 $ 137.50 		1	50	2.24	Gaines
2022	137	BD01042	MIRROR	 $ 125.40 		1	30	1.62	Gaines
2022	137	BD01043	DRESSER	 $ 366.30 		1	155	6.03	Gaines
2022	137	BD01044	CHEST	 $ 363.00 		1	130	5.09	Gaines
2022	207	BD01061EK	EASTERN KING BED	 $ 905.30 	3		196	26.97	Perine
2022	207	BD01062Q	QUEEN BED	 $ 771.10 	3		174	22.54	Perine
2022	207	BD01063	NIGHTSTAND	 $ 255.20 		1	57	8.68	Perine
2022	207	BD01064	MIRROR	 $ 133.10 		1	53	3.21	Perine
2022	207	BD01065	DRESSER	 $ 724.90 		1	163	25.33	Perine
2022	207	BD01066	CHEST	 $ 653.40 		1	143	22.74	Perine
2022	265	BD01149	TWIN DAYBED	 $ 783.20 	2		0	21.34	Lucien
2022	265	BD01150	TRUNDLE (TWIN)	 $ 392.70 		1	49	4.86	Lucien
2022	218	BD01176Q	QUEEN BED	 $ 188.10 		1	0	4.28	Zeena
2022	218	BD01177	NIGHTSTAND	 $ 166.10 		1	0	6.92	Zeena
2022	218	BD01178	MIRROR	 $ 75.90 		1	0	2.14	Zeena
2022	218	BD01179	DRESSER	 $ 481.80 		1	0	24.06	Zeena
2022	218	BD01180	CHEST	 $ 396.00 		1	0	19.58	Zeena
2022	219	BD01181Q	QUEEN BED	 $ 203.50 		1	0	6.19	Milla
2022	206	BD01182EK	EASTERN KING BED	 $ 756.80 	4		236	19.29	Salonia
2022	206	BD01183Q	QUEEN BED	 $ 673.20 	4		212	17.84	Salonia
2022	206	BD01184	NIGHTSTAND	 $ 250.80 		1	62	8.68	Salonia
2022	206	BD01185	MIRROR	 $ 135.30 		1	35	3.28	Salonia
2022	206	BD01186	DRESSER	 $ 716.10 		1	163	26.67	Salonia
2022	206	BD01187	CHEST	 $ 629.20 		1	143	24.44	Salonia
2022	61	BD01234EK	EASTERN KING BED	 $ 3,415.50 	4		0	75	Danae
2022	61	BD01235	NIGHTSTAND	 $ 875.60 		1	103	17.99	Danae
2022	61	BD01236	MIRROR	 $ 627.00 		1	59	12.07	Danae
2022	61	BD01237	DRESSER	 $ 2,365.00 		1	286	57.6	Danae
2022	61	BD01238	CHEST	 $ 1,709.40 		1	246	43.53	Danae
2022	61	BD01239	BENCH	 $ 1,151.70 		1	172	42.2	Danae
2022	63	BD01241EK	EASTERN KING BED	 $ 3,023.90 	3		627	53.56	Sorina
2022	63	BD01242	NIGHTSTAND	 $ 851.40 		1	189	16.85	Sorina
2022	63	BD01243	MIRROR	 $ 665.50 		1	66	12.33	Sorina
2022	63	BD01244	DRESSER	 $ 2,294.60 		1	374	53.81	Sorina
2022	63	BD01245	CHEST	 $ 1,691.80 		1	242	45.17	Sorina
2022	63	BD01246	BENCH	 $ 1,230.90 		1	93	24.96	Sorina
2022	65	BD01248EK	EASTERN KING BED	 $ 3,212.00 	3		627	59.55	Adara
2022	65	BD01249	NIGHTSTAND	 $ 1,005.40 		1	189	24.54	Adara
2022	65	BD01250	MIRROR	 $ 628.10 		1	68	12.06	Adara
2022	65	BD01251	DRESSER	 $ 2,596.00 		1	374	66.11	Adara
2022	65	BD01252	CHEST	 $ 1,974.50 		1	242	61	Adara
2022	65	BD01253	BENCH	 $ 1,661.00 		1	172	47.36	Adara
2022	265	BD01269	FULL DAYBED	 $ 882.20 	2		172	19.04	Lucien
2022	218	BD01271EK	EASTERN KING BED	 $ 225.50 		1	0	5.25	Zeena
2022	219	BD01272EK	EASTERN KING BED	 $ 250.80 		1	0	7.59	Milla
2022	282	BD01278F	FULL BED	 $ 706.20 	3		157	17.36	Varian
2022	282	BD01279T	TWIN BED	 $ 556.60 	3		0	14.63	Varian
2022	282	BD01280	NIGHTSTAND	 $ 265.10 		1	60	7.78	Varian
2022	282	BD01281	DRESSER	 $ 635.80 		1	126	22.87	Varian
2022	282	BD01282	CHEST	 $ 583.00 		1	115	19.48	Varian
2022	282	BD01283	MIRROR	 $ 113.30 		1	41	3.31	Varian
2022	264	BD01287T	TWIN BED	 $ 420.20 	2		121	9.3	Loreen
2022	264	BD01288	TRUNDLE (TWIN)	 $ 150.70 		1	46	2.95	Loreen
2022	119	BD01289CK	CALIFORNIA KING BED	 $ 1,192.40 	3		0	28.92	Andria
2022	119	BD01290EK	EASTERN KING BED	 $ 1,192.40 	3		150	28.76	Andria
2022	119	BD01291Q	QUEEN BED	 $ 914.10 	3		0	23.87	Andria
2022	88	BD01321CK	CALIFORNIA KING BED	 $ 2,026.20 	3		273	46.12	Versailles II
2022	88	BD01322EK	EASTERN KING BED	 $ 2,026.20 	3		324	63.27	Versailles II
2022	88	BD01323Q	QUEEN BED	 $ 1,783.10 	3		210	35.45	Versailles II
2022	93	BD01334CK	CALIFORNIA KING BED	 $ 2,139.50 	3		392	72.11	Vendom
2022	93	BD01335EK	EASTERN KING BED	 $ 2,139.50 	3		373	71.09	Vendom
2022	93	BD01336Q	QUEEN BED	 $ 1,885.40 	3		309	55.41	Vendom
2022	92	BD01337CK	CALIFORNIA KING BED	 $ 1,876.60 	3		379	54.27	Vendom
2022	92	BD01338EK	EASTERN KING BED	 $ 1,876.60 	3		392	54.01	Vendom
2022	92	BD01339Q	QUEEN BED	 $ 1,686.30 	3		330	44.24	Vendom
2022	92	BD01340	NIGHTSTAND	 $ 533.50 		1	106	16.29	Vendom
2022	92	BD01341	MIRROR	 $ 331.10 		1	46	7.09	Vendom
2022	92	BD01342	DRESSER	 $ 1,380.50 		1	240	39.69	Vendom
2022	92	BD01343	CHEST	 $ 1,021.90 		1	214	27.37	Vendom
2022	80	BD01352CK	CALIFORNIA KING BED	 $ 1,868.90 	3		277	48.89	Picardy
2022	80	BD01353EK	EASTERN KING BED	 $ 1,868.90 	3		293	48.62	Picardy
2022	80	BD01354Q	QUEEN BED	 $ 1,662.10 	3		243	36.82	Picardy
2022	334	BD01372	TWIN/TWIN BUNK BED W/CABINET	 $ 655.60 	3		209	12.5	Gaston
2022	352	BD01374	TRIPLE TWIN/TWIN/TWIN BUNK BED	 $ 463.10 	2		170	9.86	Manoela
2022	334	BD01375	TWIN LOFT BED W/STORAGE	 $ 525.80 	3		181	9.62	Fabiana
2022	348	BD01409	TWIN LOFT BED W/SLIDE	 $ 354.20 	2		125	8.1	Aurea
2022	348	BD01410	2 TOY BOXES	 $ 91.30 		2	39	2.38	Aurea
2022	282	BD01411F	GRAY FULL BED	 $ 706.20 	3		157	17.36	Varian
2022	282	BD01412T	GRAY TWIN BED	 $ 556.60 	3		0	14.63	Varian
2022	324	BD01415	PINK TREE HOUSE LOFTBED	 $ 921.80 	2		208	26.81	Tree House
2022	324	BD01416	BOOKCASE CABINET	 $ 501.60 		1	97	22.31	Tree House
		BD01425Q	STORAGE QUEEN BED	 $ 597.30 	3		189	16.72	Haiden
		BD01426EK	EASTER KING BED	 $ 526.90 	3		182	13.92	Nicola
		BD01427Q	QUEEN BED	 $ 437.80 	3		151	11.52	Nicola
		BD01428	NIGHTSTAND	 $ 216.70 		1	71	8.66	Nicola
		BD01429	MIRROR	 $ 137.50 		1	46	3.49	Nicola
		BD01430	DRESSER	 $ 691.90 		1	194	31.62	Nicola
		BD01431	CHEST	 $ 625.90 		1	170	26.43	Nicola
		BD01432EK	EK BED WITH STORAGE	 $ 1,362.90 	3		327	47.18	Jaqueline
		BD01433Q	QUEEN BED WITH STORAGE	 $ 1,133.00 	3		282	38.91	Jaqueline
		BD01434	NIGHTSTAND	 $ 353.10 		1	77	11.77	Jaqueline
		BD01435	MIRROR	 $ 169.40 		1	49	3.74	Jaqueline
		BD01436	DRESSER	 $ 869.00 		1	181	34.96	Jaqueline
		BD01437	CHEST	 $ 775.50 		1	154	29.53	Jaqueline
		BD01461F	FULL BED	 $ 174.90 		1	1	4.27	Zeena
		BD01462F	FULL BED	 $ 185.90 		1	1	5.37	Milla
		BD01463EK	EK BED	 $ 2,918.30 	3		552	54.42	Cabriole
		BD01464	NIGHTSTAND	 $ 790.90 		1	99	14.62	Cabriole
		BD01465	MIRROR	 $ 625.90 		1	59	11.24	Cabriole
		BD01466	DRESSER	 $ 2,143.90 		1	286	45.83	Cabriole
		BD01467	CHEST	 $ 1,666.50 		1	242	40.33	Cabriole
		BD01468	BENCH	 $ 1,538.90 		1	121	31.73	Cabriole
		BD01474EK	EK BED	 $ 3,655.30 	3		471	72.39	Bernadette
		BD01475	NIGHTSTAND	 $ 933.90 		1	137	20.94	Bernadette
		BD01476	MIRROR	 $ 621.50 		1	57	13.23	Bernadette
		BD01477	VANITY	 $ 2,678.50 		1	354	56.82	Bernadette
		BD01478	STOOL	 $ 687.50 		1	44	17.04	Bernadette
		BD01479	CHEST	 $ 1,787.50 		1	300	48.9	Bernadette
		BD01480	BENCH	 $ 1,985.50 		1	202	45.28	Bernadette
		BD01487EK	EK BED	 $ 3,941.30 	3		572	77.37	Sandoval
		BD01488	NIGHTSTAND	 $ 863.50 		1	110	17.59	Sandoval
		BD01489	MIRROR	 $ 614.90 		1	55	11.47	Sandoval
		BD01490	DRESSER	 $ 2,264.90 		1	308	50.65	Sandoval
		BD01491	CHEST	 $ 1,681.90 		1	220	39.56	Sandoval
		BD01492	BENCH	 $ 2,418.90 		1	180	70.67	Sandoval
		BD01504CK	CALIFORNIA KING BED	 $ 2,748.90 	3		429	87.2	VENDOM
		BD01505EK	EASTERN KING BED	 $ 2,770.90 	3		429	88.6	VENDOM
		BD01506Q	QUEEN BED	 $ 2,451.90 	3		379	71.5	Vendom
		BD01507	SMALL DRESSER	 $ 1,259.50 		1	216	35.3	Pearl White
		BD01508	VANITY STOOL	 $ 273.90 		1	36	5.2	VENDOM
		BD01522	BENCH	 $ 1,127.50 		1	116	39.8	VENDOME
		BD01523	CHAISE W/2 PILLOWS	 $ 2,110.90 		1	154	88.2	VENDOME
2022	497	DN00059	DINING TABLE	 $ 577.50 		1	249	18.91	Madan
2022	592	DN00088	4PC PK COUNTER HEIGHT SET W/USB	 $ 797.50 		1	207	24	Wandella
2022	593	DN00089	4PC PK COUNTER HEIGHT SET W/USB	 $ 777.70 		1	215	24	Wandella
2022	491	DN00090	DINNING TABLE	 $ 731.50 	2		274	25.36	Gerardo
2022	599	DN00153	BAR TABLE	 $ 295.90 		1	119	6.77	Quillon
2022	541	DN00219	DINNING TABLE	 $ 812.90 	3		246	19.62	Barnard
2022	541	DN00220	SIDE CHAIR (SET-2)	 $ 727.10 		2	56	27.63	Barnard
2022	537	DN00221	DINNING TABLE	 $ 983.40 	4		357	23.4	Cambrie
2022	537	DN00222	SIDE CHAIR (SET-2)	 $ 646.80 		2	55	26	Cambrie
2022	1495	DN00307	KITCHEN ISLAND W/PULL OUT TABLE	 $ 685.30 		1	258	18.07	Feivel
2022	565	DN00401	DINING TABLE	 $ 280.50 		1	103	7.44	Patwin
2022	565	DN00447	DINNING TABLE	 $ 221.10 		1	73	5.04	Nakula
2022	405	DN00454	SERVER	 $ 1,890.90 		1	299	45.67	Seville
2022	405	DN00457	DINNING TABLE	 $ 2,933.70 	3		569	93.88	Seville
2022	405	DN00458	SIDE CHAIR (SET-2)	 $ 1,094.50 		2	94	18.54	Seville
2022	405	DN00459	ARM CHAIR (SET-2)	 $ 1,383.80 		2	155	36.52	Seville
2022	405	DN00460	CURIO	 $ 2,564.10 		1	365	80.73	Seville
2022	403	DN00464	SERVER	 $ 2,020.70 		1	335	49.65	Vatican
2022	403	DN00467	DINING TABLE	 $ 2,311.10 	4		538	48.12	Vatican
2022	403	DN00468	SIDE CHAIR (SET-2)	 $ 1,280.40 		2	62	33.88	Vatican
2022	403	DN00469	ARM CHAIR (SET-2)	 $ 1,409.10 		2	70	39.86	Vatican
2022	403	DN00470	CURIO	 $ 2,850.10 	4		673	61.76	Vatican
2022	407	DN00474	SERVER	 $ 1,923.90 		1	272	48.52	Constantine
2022	407	DN00477	DINNING TABLE	 $ 1,883.20 	2		337	42.07	Constantine
2022	407	DN00478	SIDE CHAIR (SET-2)	 $ 1,094.50 		2	100	17.62	Constantine
2022	407	DN00479	ARM CHAIR (SET-2)	 $ 1,368.40 		2	138	33.8	Constantine
2022	407	DN00480	CURIO	 $ 3,587.10 	2		593	106.7	Constantine
2022	590	DN00551	COUNTER HEIGH TABLE	 $ 413.60 		1	130	9.8	Charnell
2022	590	DN00552	COUNTER HEIGHT STOOL (SET-2)	 $ 122.10 		2	28	2.75	Charnell
2022	496	DN00553	DINING TABLE	 $ 514.80 		1	254	15.94	Charnell
2022	496	DN00554	SIDE CHAIR (SET-2)	 $ 152.90 		2	40	12.04	Charnell
2022	590	DN00555	SERVER	 $ 684.20 		1	174	26.53	Charnell
2022	453	DN00590	DINING TABLE	 $ 635.80 		1	132	18.51	Varian II
2022	453	DN00591	SERVER	 $ 983.40 		1	247	28.47	Varian II
2022	453	DN00592	SIDE CHAIR	 $ 281.60 		1	31	11.75	Varian Ii
2022	453	DN00593	CURIO	 $ 1,336.50 		1	187	46.79	Varian II
2022	586	DN00622	COUNTER HEIGHT TABLE	 $ 333.30 		1	92	9.07	Dylan
2022	586	DN00623	COUNTER HEIGHT CHAIR (SET-2)	 $ 185.90 		2	40	4.38	Dylan
2022	409	DN00678	DINNING TABLE	 $ 2,824.80 	2		629	59.91	Vanaheim
2022	409	DN00679	SIDE CHAIR (SET-2)	 $ 1,469.60 		2	130	25.67	Vanaheim
2022	409	DN00680	ARM CHAIR (SET-2)	 $ 1,714.90 		2	150	41.59	Vanaheim
2022	409	DN00681	CURIO	 $ 3,780.70 	3		657	111.73	Vanaheim
2022	409	DN00682	SERVER	 $ 2,156.00 		1	357	47.32	Vanaheim
2022	411	DN00686	SERVER	 $ 2,355.10 		1	349	55.77	Valkyrie
2022	411	DN00689	DINING TABLE	 $ 3,403.40 	2		640	98.22	Valkyrie
2022	411	DN00690	SIDE CHAIR (SET-2)	 $ 1,624.70 		2	123	27.27	Valkyrie
2022	411	DN00691	ARM CHAIR (SET-2)	 $ 1,805.10 		2	178	45.33	Valkyrie
2022	411	DN00692	CURIO	 $ 4,236.10 	4		727	118.64	Valkyrie
2022	467	DN00702	DINING TABLE	 $ 627.00 	2		211	20.25	Pascaline
2022	467	DN00703	SIDE CHAIR (SET-2)	 $ 189.20 		2	44	6.32	Pascaline
2022	467	DN00704	BENCH	 $ 173.80 		1	49	4.85	Pascaline
2022	523	DN00715	DINING TABLE	 $ 929.50 	2		194	27.08	Noralie
2022	519	DN00717	DINING TABLE	 $ 1,139.60 	2		215	32.27	Noralie
2022	521	DN00718	DINING TABLE	 $ 958.10 	2		212	24.71	Noralie
2022	518	DN00719	DINING TABLE	 $ 1,211.10 	2		308	27.91	Noralie
2022	522	DN00720	DINING TABLE	 $ 1,156.10 	2		309	30.58	Noralie
2022	517	DN00721	DINING TABLE	 $ 1,157.20 	3		233	32.75	Noralie
2022	520	DN00722	DINING TABLE	 $ 1,215.50 	3		266	29.08	Noralie
2022	545	DN00732	DINING TABLE	 $ 542.30 	2		122	14.31	Palton
2022	545	DN00733	SIDE CHAIR (SET-2)	 $ 188.10 		2	41	8.31	Palton
2022	549	DN00740	DINING TABLE	 $ 218.90 	2		68	7.22	Pagan
2022	549	DN00741	SIDE CHAIR (SET-2)	 $ 233.20 		2	29	8.8	Pagan
2022	549	DN00742	SERVER	 $ 221.10 		1	102	3.28	Pagan
2022	544	DN00814	DINING TABLE	 $ 773.30 	3		217	22.57	Elizaveta
2022	544	DN00815	SIDE CHAIR (SET-2)	 $ 196.90 		2	33	5.72	Elizaveta
2022	544	DN00816	SERVER	 $ 887.70 		1	116	14.88	Elizaveta
2022	583	DN00817	COUNTER HEIGHT TABLE	 $ 581.90 	3		181	17.94	Elizaveta
2022	583	DN00818	COUNTER HEIGHT CHAIR (SET OF 2)	 $ 206.80 		2	36	6.15	Elizaveta
2022	569	DN00925	SIDE CHAIR (SET-2)	 $ 514.80 		2	48	16.77	Cyrene
2022	569	DN00926	SIDE CHAIR (SET-2)	 $ 508.20 		2	49	16.4	Cyrene
2022	569	DN00927	SIDE CHAIR (SET-2)	 $ 508.20 		2	49	16.4	Cyrene
2022	569	DN00928	SIDE CHAIR (SET-2)	 $ 544.50 		2	53	17.82	Cyrene
2022	569	DN00929	SIDE CHAIR (SET-2)	 $ 581.90 		2	53	16.4	Cyrene
2022	569	DN00930	SIDE CHAIR (SET-2)	 $ 581.90 		2	53	16.4	Cyrene
2022	464	DN00950	GRAY DINING TABLE W/LEAF	 $ 726.00 	2		182	16.28	Landon
2022	464	DN00951	SIDE CHAIR (SET-2)	 $ 408.10 		2	64	15.97	LANDON
2022	464	DN00952	ARM CHAIR (1PC)	 $ 310.20 		1	47	17.78	Landon
2022	464	DN00953	SERVER	 $ 805.20 		1	203	30.62	Landon
2022	462	DN00980	DINING TABLE	 $ 727.10 		1	207	20.39	Raphaela
2022	462	DN00981	SIDE CHAIR (SET-2)	 $ 303.60 		2	47	7.13	Raphaela
2022	462	DN00982	BENCH	 $ 236.50 		1	45	5.46	Raphaela
2022	462	DN00983	SERVER W/CUP HOLDER & WINE RACK	 $ 968.00 		1	204	28.68	Raphaela
