"ID","Handle","Command","Title","Sort Order","Published","Must Match","Rule: Product Column","Rule: Relation","Rule: Condition","Product: ID","Product: Handle","Product: Position"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","10025647815","daisy-sofa","139"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","10109200071","flanigan-sofa","140"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","10123543187","gale-sofa","141"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","11161686099","destin-everyday-sleeper-sofa","142"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","11793552275","copy-of-gardner-everyday-leather-sleeper-sofa","143"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","11793554963","destin-everyday-sleeper-sofa-1","144"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","12457288083","gary-sofa","145"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","27622801427","hemet-sofa","146"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","173518848019","frank-sofa","147"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195629875219","emelen-sofa","148"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195637903379","logan-settee","149"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195639312403","deborah-sofa","150"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195639410707","frances-sofa","151"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195647143955","hattie-sofa-bed","152"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195647668243","kayla-sofa","153"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195648126995","dale-sofa","154"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195648389139","helen-sofa-bed","155"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195648520211","edna-sofa","156"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195648618515","elias-sofa","157"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195649404947","damian-sofa","158"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195649503251","kate-sofa","159"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195650486291","leo-sofa","160"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195652354067","lilian-sofa","161"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195656351763","herman-sofa","162"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195656613907","joseph-sofa","163"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195657498643","douglas-sofa","164"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195658448915","earnest-sofa","165"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195659333651","earl-sofa","166"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","213193293843","larkinhurst-queen-sofa-sleeper","167"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1296281862258","u9908-sofa","168"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1296282386546","u9103-sofa","169"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1296282517618","u9102-sofa","170"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1296282943602","u8351-sofa","171"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1296284221554","u8141-sofa","172"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1296285171826","u3250-sofa","173"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1312330940530","ellis-sofa","174"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1312331038834","gus-sofa","175"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1312331202674","lerner-sofa","176"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1312331268210","fairfax-sofa","177"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1312332939378","cyrus-sofa","178"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1485306167386","fiat-sofa","179"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1496034967642","gavril-sofa","180"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1562855342170","harley-sofa","181"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1567451611226","dorsten-sofa","182"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1569299365978","daylon-queen-sofa-sleeper","183"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1569299398746","daylon-sofa","184"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1569301332058","fehmarn-sofa","185"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1619436142682","joy-sofa","186"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1620965654618","kelby-sofa","187"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1625843957850","gillroy-sofa","188"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1651142787162","kiawah-sofa","189"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1670954713178","elden-sofa","190"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1686399811674","kogel-sofa","191"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1686406561882","kogel-sofa-bed","192"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1818426703962","filane-sofa","193"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1844991230042","darwood-sofa","194"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1845060534362","graga-sofa","195"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1867499896922","kennewick-sofa","196"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1867511890010","filo-sofa","197"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1867516969050","dorstan-sofa","198"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1935125053530","kananwood-sofa","199"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1935142944858","kilarney-sofa","200"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1935170764890","larkinhurst-sofa-2","201"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","1935753871450","lawthorn-sofa","202"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","4161522925658","graceville-sofa","203"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","4161591738458","frostine-sofa","204"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","4167882801242","josephine-sofa","205"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","4369901584474","kiessel-sofa","206"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","4420352344154","liv-sofa","207"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","4462543372378","jj-sofa","208"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","4463871328346","einsgrove-sandstone-sofa-3230238","209"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","4501984018522","filone-sofa","210"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","4524169101402","lillington-sofa","211"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826710471","sebastian-sofa","212"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826712711","millie-sofa","213"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826714375","roy-leather-sofa","214"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826746183","pratten-sofa","215"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826865991","sara-sofa","216"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5827081159","montgomery-sofa-sleeper","217"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831178119","roy-sofa","218"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831180615","moritz-sofa","219"
