"ID","Handle","Command","Title","Vendor","Type","Variant Inventory Item ID","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value"
"9666118279","willowton-panel-bedroom-set","UPDATE","Willowton Panel Bedroom Set","Ashley","bedroom sets-sale","12240238903410","12187676016754","MERGE","Size","Full","Configuration","Bed + Dresser + Mirror + 2 Nightstands","Color","White"
"10327850259","tilly-sofa","UPDATE","Tilly Sofa","Klaussner","sofas-sale","30792276051","41887891347","MERGE","Material","Microfiber","Color","Cream","Sleeper","No Sleeper"
"10327850259","tilly-sofa","UPDATE","Tilly Sofa","Klaussner","sofas-sale","30792276883","41887892371","MERGE","Material","Microfiber","Color","Cream","Sleeper","Innerspring Sleeper"
"10327850259","tilly-sofa","UPDATE","Tilly Sofa","Klaussner","sofas-sale","30792277715","41887893203","MERGE","Material","Microfiber","Color","Cream","Sleeper","Enso Memory Foam Sleeper"
"10327850259","tilly-sofa","UPDATE","Tilly Sofa","Klaussner","sofas-sale","30792278547","41887894035","MERGE","Material","Microfiber","Color","Cream","Sleeper","Air Coil Sleeper"
"10829421395","willowton-sleigh-bedroom-set","UPDATE","Willowton Sleigh Bedroom Set","Ashley","bedroom sets-sale","33153659404378","31563115823194","MERGE","Size","Queen","Configuration","Bed + Chest + Dresser + Mirror","",""
"10829421395","willowton-sleigh-bedroom-set","UPDATE","Willowton Sleigh Bedroom Set","Ashley","bedroom sets-sale","33153659437146","31563115855962","MERGE","Size","Queen","Configuration","Bed + Dresser + Mirror + Brittany Firm Mattress +Foundation","",""
"10829421395","willowton-sleigh-bedroom-set","UPDATE","Willowton Sleigh Bedroom Set","Ashley","bedroom sets-sale","33153659469914","31563115888730","MERGE","Size","Queen","Configuration","Bed + Dresser + Mirror + Brittany Plush Mattress +Foundation","",""
"10829421395","willowton-sleigh-bedroom-set","UPDATE","Willowton Sleigh Bedroom Set","Ashley","bedroom sets-sale","33153659502682","31563115954266","MERGE","Size","King","Configuration","Bed + Chest + Dresser + Mirror","",""
"10829421395","willowton-sleigh-bedroom-set","UPDATE","Willowton Sleigh Bedroom Set","Ashley","bedroom sets-sale","33153659535450","31563115987034","MERGE","Size","King","Configuration","Bed + Dresser + Mirror + Brittany Firm Mattress +Foundation","",""
"10829421395","willowton-sleigh-bedroom-set","UPDATE","Willowton Sleigh Bedroom Set","Ashley","bedroom sets-sale","33153659568218","31563116052570","MERGE","Size","King","Configuration","Bed + Dresser + Mirror + Brittany Plush Mattress +Foundation","",""
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792395475","41888010963","MERGE","Material","Microfiber","Color","White","Sleeper","Innerspring Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792395539","41888011027","MERGE","Material","Microfiber","Color","Cream","Sleeper","Innerspring Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792395603","41888011091","MERGE","Material","Microfiber","Color","Gray","Sleeper","Innerspring Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792395667","41888011155","MERGE","Material","Microfiber","Color","Brown","Sleeper","Innerspring Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792395731","41888011219","MERGE","Material","Microfiber","Color","Red","Sleeper","Innerspring Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792395795","41888011283","MERGE","Material","Microfiber","Color","Blue","Sleeper","Innerspring Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792395859","41888011347","MERGE","Material","Microfiber","Color","Black","Sleeper","Innerspring Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792395923","41888011411","MERGE","Material","Cotton","Color","White","Sleeper","Innerspring Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792395987","41888011475","MERGE","Material","Cotton","Color","Cream","Sleeper","Innerspring Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396051","41888011539","MERGE","Material","Cotton","Color","Gray","Sleeper","Innerspring Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396115","41888011603","MERGE","Material","Cotton","Color","Brown","Sleeper","Innerspring Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396179","41888011667","MERGE","Material","Cotton","Color","Red","Sleeper","Innerspring Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396243","41888011731","MERGE","Material","Cotton","Color","Blue","Sleeper","Innerspring Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396307","41888011795","MERGE","Material","Microfiber","Color","White","Sleeper","Enso Memory Foam Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396371","41888011859","MERGE","Material","Microfiber","Color","Cream","Sleeper","Enso Memory Foam Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396435","41888011923","MERGE","Material","Microfiber","Color","Gray","Sleeper","Enso Memory Foam Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396499","41888011987","MERGE","Material","Microfiber","Color","Brown","Sleeper","Enso Memory Foam Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396563","41888012051","MERGE","Material","Microfiber","Color","Red","Sleeper","Enso Memory Foam Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396627","41888012115","MERGE","Material","Microfiber","Color","Blue","Sleeper","Enso Memory Foam Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396691","41888012179","MERGE","Material","Microfiber","Color","Black","Sleeper","Enso Memory Foam Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396755","41888012243","MERGE","Material","Cotton","Color","White","Sleeper","Enso Memory Foam Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396819","41888012307","MERGE","Material","Cotton","Color","Cream","Sleeper","Enso Memory Foam Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396883","41888012371","MERGE","Material","Cotton","Color","Gray","Sleeper","Enso Memory Foam Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792396947","41888012435","MERGE","Material","Cotton","Color","Brown","Sleeper","Enso Memory Foam Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397011","41888012499","MERGE","Material","Cotton","Color","Red","Sleeper","Enso Memory Foam Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397075","41888012563","MERGE","Material","Cotton","Color","Blue","Sleeper","Enso Memory Foam Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397139","41888012627","MERGE","Material","Microfiber","Color","White","Sleeper","Air Coil Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397203","41888012691","MERGE","Material","Microfiber","Color","Cream","Sleeper","Air Coil Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397267","41888012755","MERGE","Material","Microfiber","Color","Gray","Sleeper","Air Coil Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397331","41888012819","MERGE","Material","Microfiber","Color","Brown","Sleeper","Air Coil Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397395","41888012883","MERGE","Material","Microfiber","Color","Red","Sleeper","Air Coil Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397459","41888012947","MERGE","Material","Microfiber","Color","Blue","Sleeper","Air Coil Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397523","41888013011","MERGE","Material","Microfiber","Color","Black","Sleeper","Air Coil Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397587","41888013075","MERGE","Material","Cotton","Color","White","Sleeper","Air Coil Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397651","41888013139","MERGE","Material","Cotton","Color","Cream","Sleeper","Air Coil Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397715","41888013203","MERGE","Material","Cotton","Color","Gray","Sleeper","Air Coil Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397779","41888013267","MERGE","Material","Cotton","Color","Brown","Sleeper","Air Coil Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397843","41888013331","MERGE","Material","Cotton","Color","Red","Sleeper","Air Coil Sleeper"
"10327860243","tilly-sofa-bed","UPDATE","Tilly Sofa Bed","Klaussner","sofas-sale","30792397907","41888013395","MERGE","Material","Cotton","Color","Blue","Sleeper","Air Coil Sleeper"
"12457319315","chadoni-server","UPDATE","Chadoni Server","Ashley","servers-sale","16722082103386","16461164707930","MERGE","Title","Default Title","","","",""
"12457316051","chadoni-dining-set","UPDATE","Chadoni Dining Set","Ashley","dining sets-sale","15930787332186","15802018922586","MERGE","Room Configuration","Table + 4 Chairs + Bonus: 2 *Free* Chairs","","","",""
"12457316051","chadoni-dining-set","UPDATE","Chadoni Dining Set","Ashley","dining sets-sale","18166403432538","17701409161306","MERGE","Room Configuration","Table + 6 Chairs","","","",""
"195656220691","stacey-sofa-pres-day","UPDATE","Stacey Sofa","Craftmaster","Sofas-sale","1238009774099","1240416419859","MERGE","Color","As Pictured","","","",""
"195656220691","stacey-sofa-pres-day","UPDATE","Stacey Sofa","Craftmaster","Sofas-sale","1238009806867","1240416452627","MERGE","Color","Bahama","","","",""
"195656220691","stacey-sofa-pres-day","UPDATE","Stacey Sofa","Craftmaster","Sofas-sale","1238009839635","1240416485395","MERGE","Color","Bamboo","","","",""
"195656220691","stacey-sofa-pres-day","UPDATE","Stacey Sofa","Craftmaster","Sofas-sale","1238009872403","1240416518163","MERGE","Color","LORETTO","","","",""
"195656220691","stacey-sofa-pres-day","UPDATE","Stacey Sofa","Craftmaster","Sofas-sale","1238009905171","1240416550931","MERGE","Color","ALERO","","","",""
"195656220691","stacey-sofa-pres-day","UPDATE","Stacey Sofa","Craftmaster","Sofas-sale","1238009937939","1240416583699","MERGE","Color","MAINE","","","",""
"195656220691","stacey-sofa-pres-day","UPDATE","Stacey Sofa","Craftmaster","Sofas-sale","1238009970707","1240416616467","MERGE","Color","MOXIE","","","",""
"195656220691","stacey-sofa-pres-day","UPDATE","Stacey Sofa","Craftmaster","Sofas-sale","1238010003475","1240416649235","MERGE","Color","BAHAMA LIGHT","","","",""
"195656220691","stacey-sofa-pres-day","UPDATE","Stacey Sofa","Craftmaster","Sofas-sale","1238010036243","1240416714771","MERGE","Color","ZUMA","","","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238008856595","1240415502355","MERGE","Color","As Pictured","Sleeper","Innerspring Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1400434130963","1388007718931","MERGE","Color","As Pictured","Sleeper","No-Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238008889363","1240415535123","MERGE","Color","As Pictured","Sleeper","Enso Memory Foam Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238008922131","1240415567891","MERGE","Color","As Pictured","Sleeper","Air Coil Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238008954899","1240415600659","MERGE","Color","Bahama","Sleeper","Innerspring Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1400434163731","1388007751699","MERGE","Color","Bahama","Sleeper","No-Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238008987667","1240415633427","MERGE","Color","Bahama","Sleeper","Enso Memory Foam Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009020435","1240415666195","MERGE","Color","Bahama","Sleeper","Air Coil Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009053203","1240415698963","MERGE","Color","Bamboo","Sleeper","Innerspring Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1400434196499","1388007784467","MERGE","Color","Bamboo","Sleeper","No-Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009085971","1240415731731","MERGE","Color","Bamboo","Sleeper","Enso Memory Foam Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009118739","1240415764499","MERGE","Color","Bamboo","Sleeper","Air Coil Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009151507","1240415797267","MERGE","Color","LORETTO","Sleeper","Innerspring Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1400434229267","1388007817235","MERGE","Color","LORETTO","Sleeper","No-Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009184275","1240415830035","MERGE","Color","LORETTO","Sleeper","Enso Memory Foam Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009217043","1240415862803","MERGE","Color","LORETTO","Sleeper","Air Coil Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009249811","1240415895571","MERGE","Color","ALERO","Sleeper","Innerspring Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1400434262035","1388007850003","MERGE","Color","ALERO","Sleeper","No-Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009282579","1240415928339","MERGE","Color","ALERO","Sleeper","Enso Memory Foam Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009315347","1240415961107","MERGE","Color","ALERO","Sleeper","Air Coil Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009348115","1240415993875","MERGE","Color","MAINE","Sleeper","Innerspring Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1400434294803","1388007882771","MERGE","Color","MAINE","Sleeper","No-Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009380883","1240416026643","MERGE","Color","MAINE","Sleeper","Enso Memory Foam Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009413651","1240416059411","MERGE","Color","MAINE","Sleeper","Air Coil Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009446419","1240416092179","MERGE","Color","MOXIE","Sleeper","Innerspring Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1400434327571","1388007915539","MERGE","Color","MOXIE","Sleeper","No-Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009479187","1240416124947","MERGE","Color","MOXIE","Sleeper","Enso Memory Foam Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009511955","1240416157715","MERGE","Color","MOXIE","Sleeper","Air Coil Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009544723","1240416190483","MERGE","Color","BAHAMA LIGHT","Sleeper","Innerspring Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1400434360339","1388007948307","MERGE","Color","BAHAMA LIGHT","Sleeper","No-Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009577491","1240416223251","MERGE","Color","BAHAMA LIGHT","Sleeper","Enso Memory Foam Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009610259","1240416256019","MERGE","Color","BAHAMA LIGHT","Sleeper","Air Coil Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009643027","1240416288787","MERGE","Color","ZUMA","Sleeper","Innerspring Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1400434393107","1388007981075","MERGE","Color","ZUMA","Sleeper","No-Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009675795","1240416321555","MERGE","Color","ZUMA","Sleeper","Enso Memory Foam Sleeper","",""
"195656155155","stacey-queen-size-sofa-bed","UPDATE","Stacey Queen-Size Sofa Bed","Craftmaster","Sofa Sleeper-sale","1238009708563","1240416354323","MERGE","Color","ZUMA","Sleeper","Air Coil Sleeper","",""
"1312332415090","kami-power-reclining-loveseat-with-console","UPDATE","Kami Power-Reclining Loveseat with Cup Holder Console","Klaussner","loveseats-sale","12241730732146","12189166698610","MERGE","Color","White","Material","Fabric","",""
"1312332415090","kami-power-reclining-loveseat-with-console","UPDATE","Kami Power-Reclining Loveseat with Cup Holder Console","Klaussner","loveseats-sale","12241730764914","12189166731378","MERGE","Color","Red","Material","Leather","",""
"1312332415090","kami-power-reclining-loveseat-with-console","UPDATE","Kami Power-Reclining Loveseat with Cup Holder Console","Klaussner","loveseats-sale","12241730797682","12189166764146","MERGE","Color","Brown","Material","Leather","",""
"1312332349554","kami-power-reclining-sofa","UPDATE","Kami Power-Reclining Sofa","Klaussner","sofas-sale","12241730633842","12189166600306","MERGE","Color","White","Material","Fabric","",""
"1312332349554","kami-power-reclining-sofa","UPDATE","Kami Power-Reclining Sofa","Klaussner","sofas-sale","12241730666610","12189166633074","MERGE","Color","Red","Material","Leather","",""
"1312332152946","august-sectional","UPDATE","August Sectional","Klaussner","sectionals-sale","33456721756250","31802285359194","MERGE","Sectional Configuration","Left-Arm Facing Chaise + Armless Loveseat + Corner + Right-Arm Facing Loveseat","","","",""
"1312332152946","august-sectional","UPDATE","August Sectional","Klaussner","sectionals-sale","33456721821786","31802285391962","MERGE","Sectional Configuration","Right-Arm Facing Chaise + Armless Loveseat + Corner + Left-Arm Facing Loveseat","","","",""
"1312332152946","august-sectional","UPDATE","August Sectional","Klaussner","sectionals-sale","33456721854554","31802285424730","MERGE","Sectional Configuration","Left-Arm Facing Chaise + Right-Arm Facing Loveseat","","","",""
"1312332152946","august-sectional","UPDATE","August Sectional","Klaussner","sectionals-sale","33456721887322","31802285457498","MERGE","Sectional Configuration","Right-Arm Facing Chaise + Left-Arm Facing Loveseat","","","",""
"1312331300978","kara-queen-size-sofa-bed","UPDATE","Kara Queen-Size Sofa Bed","Klaussner","sofa sleepers-sale","33457038688346","31802554351706","MERGE","Title","Default Title","","","",""
"1312332513394","kami-power-reclining-living-room-set","UPDATE","Kami Power-Reclining Living Room Set","Klaussner","living room sets-sale","12241731059826","12189167026290","MERGE","Room Configuraion","Sofa + Loveseat","","","",""
"1312332513394","kami-power-reclining-living-room-set","UPDATE","Kami Power-Reclining Living Room Set","Klaussner","living room sets-sale","12241731092594","12189167059058","MERGE","Room Configuraion","Sofa + Loveseat + Reclining Rocking Chair","","","",""
"1312332447858","kami-power-reclining-rocking-chair","UPDATE","Kami Power-Reclining Rocking Chair","Klaussner","chairs-sale","12241730863218","12189166829682","MERGE","Color","Cornsilk","Materia","Fabric","",""
"1312332447858","kami-power-reclining-rocking-chair","UPDATE","Kami Power-Reclining Rocking Chair","Klaussner","chairs-sale","12241730830450","12189166796914","MERGE","Color","Honeydew","Materia","Leather","",""
"1567459082330","altari-chair","UPDATE","Altari Chair","Ashley","accent chairs-sale","15560940453978","15414105047130","MERGE","Color","Slate","","","",""
"1567459082330","altari-chair","UPDATE","Altari Chair","Ashley","accent chairs-sale","32373496053850","30940130279514","MERGE","Color","Alloy","","","",""
"1567457706074","altari-queen-size-sofa-bed","UPDATE","Altari Queen-Size Sofa Bed","Ashley","sofa sleepers-sale","33359998615642","31723835621466","MERGE","Color","Black","Add-On Item","None","",""
"1567457706074","altari-queen-size-sofa-bed","UPDATE","Altari Queen-Size Sofa Bed","Ashley","sofa sleepers-sale","33359998648410","31723835654234","MERGE","Color","Black","Add-On Item","Loveseat","",""
"1567457706074","altari-queen-size-sofa-bed","UPDATE","Altari Queen-Size Sofa Bed","Ashley","sofa sleepers-sale","33359998681178","31723835687002","MERGE","Color","Gray","Add-On Item","None","",""
"1567457706074","altari-queen-size-sofa-bed","UPDATE","Altari Queen-Size Sofa Bed","Ashley","sofa sleepers-sale","33359998713946","31723835719770","MERGE","Color","Gray","Add-On Item","Loveseat","",""
"1567458852954","altari-loveseat","UPDATE","Altari Loveseat","Ashley","loveseats-sale","32373482750042","30940116353114","MERGE","Color","Alloy","Sleeper","No Sleeper","",""
"1567458852954","altari-loveseat","UPDATE","Altari Loveseat","Ashley","loveseats-sale","15560939733082","15414104817754","MERGE","Color","Slate","Sleeper","No Sleeper","",""
"1352678178906","kahuna-sectional-package","UPDATE","Kahuna Sectional Package","Mstar","sectionals-sale","12538838351962","12363037179994","MERGE","Ottoman Option","Bonus: *Free* Ottoman","Configuration Option","Right Arm Facing Chaise","Sleeper Option","No Sleeper"
"1352678178906","kahuna-sectional-package","UPDATE","Kahuna Sectional Package","Mstar","sectionals-sale","12538838417498","12363037245530","MERGE","Ottoman Option","Bonus: *Free* Ottoman","Configuration Option","Right Arm Facing Chaise","Sleeper Option","Innerspring Full Sleeper"
"1352678178906","kahuna-sectional-package","UPDATE","Kahuna Sectional Package","Mstar","sectionals-sale","12538838483034","12363037311066","MERGE","Ottoman Option","Bonus: *Free* Ottoman","Configuration Option","Right Arm Facing Chaise","Sleeper Option","Memory Foam Full Sleeper"
"1352678178906","kahuna-sectional-package","UPDATE","Kahuna Sectional Package","Mstar","sectionals-sale","12538838548570","12363037376602","MERGE","Ottoman Option","Bonus: *Free* Ottoman","Configuration Option","Right Arm Facing Chaise","Sleeper Option","Aircoil Full Sleeper"
"1352678178906","kahuna-sectional-package","UPDATE","Kahuna Sectional Package","Mstar","sectionals-sale","12538838384730","12363037212762","MERGE","Ottoman Option","Bonus: *Free* Ottoman","Configuration Option","Left Arm Facing Chaise","Sleeper Option","No Sleeper"
"1352678178906","kahuna-sectional-package","UPDATE","Kahuna Sectional Package","Mstar","sectionals-sale","12538838450266","12363037278298","MERGE","Ottoman Option","Bonus: *Free* Ottoman","Configuration Option","Left Arm Facing Chaise","Sleeper Option","Innerspring Full Sleeper"
"1352678178906","kahuna-sectional-package","UPDATE","Kahuna Sectional Package","Mstar","sectionals-sale","12538838515802","12363037343834","MERGE","Ottoman Option","Bonus: *Free* Ottoman","Configuration Option","Left Arm Facing Chaise","Sleeper Option","Memory Foam Full Sleeper"
"1352678178906","kahuna-sectional-package","UPDATE","Kahuna Sectional Package","Mstar","sectionals-sale","12538838581338","12363037409370","MERGE","Ottoman Option","Bonus: *Free* Ottoman","Configuration Option","Left Arm Facing Chaise","Sleeper Option","Aircoil Full Sleeper"
"1567460032602","altari-living-room-set","UPDATE","Altari Living Room Set","Ashley","living room sets-sale","32373412626522","30940054159450","MERGE","Color","Alloy","Room Configuration","Sofa + Loveseat","",""
"1567460032602","altari-living-room-set","UPDATE","Altari Living Room Set","Ashley","living room sets-sale","15560953430106","15414111436890","MERGE","Color","Slate","Room Configuration","Sofa + Loveseat","",""
"1567459311706","altari-ottoman","UPDATE","Altari Oversized Accent Ottoman","Ashley","ottomans-sale","32373455290458","30940092268634","MERGE","Color","Black","Configuration","Ottoman","",""
"1567459311706","altari-ottoman","UPDATE","Altari Oversized Accent Ottoman","Ashley","ottomans-sale","15560941305946","15414105210970","MERGE","Color","Gray","Configuration","Ottoman","",""
"1686412689498","kogel-chair","UPDATE","Kogel Chair","Craftmaster","chairs-sale","16722282578010","16461340213338","MERGE","Title","Default Title","","","",""
"1686406561882","kogel-sofa-bed","UPDATE","Kogel Sofa Bed","Craftmaster","sofas-sale","16530631721050","16287577931866","MERGE","Sleeper","Queen","","","",""
"1686410297434","kogel-loveseat","UPDATE","Kogel Loveseat","Craftmaster","loveseats-sale","16722282053722","16461340180570","MERGE","Title","Default Title","","","",""
"1686399811674","kogel-sofa","UPDATE","Kogel Sofa","Craftmaster","sofas-sale","16722280251482","16461339951194","MERGE","Title","Default Title","","","",""
"1686413672538","kogel-cocktail-ottoman","UPDATE","Kogel Cocktail Ottoman","Craftmaster","ottomans-sale","16722282643546","16461342343258","MERGE","Title","Default Title","","","",""
